reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating;;;
"The outdoors sitting is a nice hang out place."",4 stars";;;
"7301,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,It's always clean and the service is prompt and with smiles.,5 stars";;;
"7302,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,""Good mcd's. Fast service, consistent food."",4 stars";;;
"7303,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,I cant remember the last time i had fresh french fries.,1 star";;;
"7304,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Ever time i come here on lunch i end up spending 30min waiting for my food,1 star";;;
"7305,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,I love the breakfast:),4 stars";;;
"7306,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Clean and fast but no drive thru,5 stars";;;
"7307,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Fast and friendly and the order was done accurately,5 stars";;;
"7308,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,""Drive thru order almost";;;
"wrong..The lady at speaker was so rude"",2 stars";;;
"7309,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Great coffee. Great deals with the mcdonald's app!,5 stars";;;
"7310,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,They get the drive thru wrong Moody of the time,2 stars";;;
"7311,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 months ago,No answer phono,1 star";;;
"7312,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Fast and friendly service with plenty of handicapped parking places.,5 stars";;;
"7313,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,That  place is expensive $3.00+ for large iced coffee.  I'd rather go to 7-11 store,2 stars";;;
"7314,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Clean and not too busy McDonald's. Maybe the competition is keeping them in check,4 stars";;;
"7315,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Its fast food...what do you expect,3 stars";;;
"7316,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Meh. Not enough staff to serve the busy morning rush.,3 stars";;;
"7317,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,3 stars";;;
"7318,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Very Limited parking for big rigs 28 Footers okay,5 stars";;;
"7319,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Milkshake never works main reason I go there shamrock shakes never have it,2 stars";;;
"7320,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,I am visiting here everyweek. Not clean area but fast service,4 stars";;;
"7321,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""I went to McDonald's and wow,I saw workers doing swirls on ice cream cones!"",4 stars";;;
"7322,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,""Clean inside lobby and restrooms, nice outdoor sitting area"",5 stars";;;
"7323,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""Too much tarter sauce on fish fillet";;;
"Cheeseburger buns hard & stale"",1 star";;;
"7324,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,I donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t know. ,1 star";;;
"7325,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Service at these store is very bad and they get wrong order and,1 star";;;
"7326,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,EXCELLENT CUSTOMER FRIENDLY SERVICE...,5 stars";;;
"7327,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""Every time I come here, something is wrong with their payment system or one of their machines is broken"",1 star";;;
"7328,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Typical McDonalds. Comfort food as you like it for real cheap!,4 stars";;;
"7329,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,Card machine was out of service. Needed to pay cash and slow.,2 stars";;;
"7330,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,This is just like any other McD's nothing special.,4 stars";;;
"7331,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,Need to update the menu because it's missing the breakfast items and the numbers. Other than that it's McDonald's!,3 stars";;;
"7332,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Homeless people sleeping near the entrance way/Management didn't seem to care.,1 star";;;
"7333,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,They  didn't  put  in my  chisburger  cheese  and meat,1 star";;;
"7334,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Under construction for now. Only accept drive-thru.,4 stars";;;
"7335,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""Burgers are better now, the fry's are still great"",3 stars";;;
"7336,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,Slow service. Wrong order,2 stars";;;
"7337,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""Super clean and """"fast"""" fast food restaurant."",4 stars";;;
"7338,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,My familiy love's this place for breakfast,5 stars";;;
"7339,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,Good coffee and good breakfast to star a good day,5 stars";;;
"7340,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,Disappointing service. Took forever to get a simple meal.,2 stars";;;
"7341,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",7 months ago,This is an expensive McDonaldï¿½ï,3 stars";;;
"7342,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Fast employees very nice,5 stars";;;
"7343,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,""Typical Micky D's!  Inattentive service, Luke warm burger and cold french fries."",3 stars";;;
"7344,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,I went to get some dollar items which they did not have.,1 star";;;
"7345,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,When it's 2 for 5$ I'm happy..,5 stars";;;
"7346,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,""Under construction, best to avoid until it is finished."",2 stars";;;
"7347,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,Delivery speed is not quick for drive through.,3 stars";;;
"7348,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",7 years ago,The best food ever and best worker named ally,5 stars";;;
"7349,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,""Poor service, rude attitude"",1 star";;;
"7350,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,its fast food but slow you now,1 star";;;
"7351,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""It's as if I was at HOME..";;;
"Very pleasant..."",5 stars";;;
"7352,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,I love McDonald's coffee. It's hot reasonable.,5 stars";;;
"7353,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Always good for a quick bite to eat.,3 stars";;;
"7354,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,The McD's on Augustine Dr. is much better.,4 stars";;;
"7355,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""I tried the signature smokehouse, premium flavors"",5 stars";;;
"7356,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Stopped for some fast food.,4 stars";;;
"7357,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,""good food, nice associates"",5 stars";;;
"7358,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,""I mean, its micky d's.  Good stuff"",4 stars";;;
"7359,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,they take the fast out of fast food,3 stars";;;
"7360,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Undergoing renovations. This is corporate location not franchisee,3 stars";;;
"7361,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Long wait time for online orders,2 stars";;;
"7362,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,No lids or peanuts or whip cream for the Sundaes ï¿½ï¿½ï¿½ï¿½ï¿½ï,2 stars";;;
"7363,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Costs about 80 cents more than other McDonald's,3 stars";;;
"7364,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Its a McDonald's - no complaints!,5 stars";;;
"7365,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Sitting on the patio makes my day perfect!,5 stars";;;
"7366,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,""It's Mcdonalds,what else is there to say."",5 stars";;;
"7367,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,It was very good thank you,5 stars";;;
"7368,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Consistent great food from the double arches,4 stars";;;
"7369,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,""Garlic fries we're awful!!!";;;
STONE COLD!;;;
FOOD COLD OFTEN!!;;;
"YUCK!ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½"",1 star";;;
"7370,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,The service is so decent and speedy.,2 stars";;;
"7371,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Good. Food is always consistent,3 stars";;;
"7372,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""Under staffed, line wrapped around the block and didn't move."",1 star";;;
"7373,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Online orders are not honoured here,1 star";;;
"7374,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,What can I say. I'm loving it,5 stars";;;
"7375,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,Very clean,4 stars";;;
"7376,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,I always like their coffee :),5 stars";;;
"7377,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""A decent McDonald's. A little outdated, but open 24 hours which is a plus."",3 stars";;;
"7378,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,So fast. So tasty.,5 stars";;;
"7379,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,I hope every meal is a happy one!,5 stars";;;
"7380,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Promotion mobile coupon s are great.,5 stars";;;
"7381,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Slow and order was wrong several times.,1 star";;;
"7382,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Chicken nuggets are the best same with the fries.,5 stars";;;
"7383,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,Service was fast and food hot,5 stars";;;
"7384,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,It's McDonals. It's what it is. Good staff though!,3 stars";;;
"7385,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,""Good people,  good service"",3 stars";;;
"7386,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,No longer open to walk ins 24hrs,3 stars";;;
"7387,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Very busy place. But ok.,5 stars";;;
"7388,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Eh. Good When You're On The Road.,3 stars";;;
"7389,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Clean.. But soda machine out of order.,3 stars";;;
"7390,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Never get your order right.,3 stars";;;
"7391,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Always good. Very clean,4 stars";;;
"7392,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Always quick at the drive-up,4 stars";;;
"7393,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,This place great local hang out,5 stars";;;
"7394,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,Good after renovation,5 stars";;;
"7395,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Stopped serving all day breakfast.,1 star";;;
"7396,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,good curbside pickup experience,5 stars";;;
"7397,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",a year ago,Poor customer service.,1 star";;;
"7398,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Under construction. No drive thru.,4 stars";;;
"7399,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Not too bad for McDonald's.,4 stars";;;
"7400,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,For a lunch on the go - not too shabby of a place,4 stars";;;
"7401,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Love me some McDonald's!,5 stars";;;
"7402,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,If you are hungry after exercise.. haha,5 stars";;;
"7403,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Decent area and good service.,4 stars";;;
"7404,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,It's okay could be better..,3 stars";;;
"7405,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Dirty... Service is really not there.,3 stars";;;
"7406,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Very hot food and nice,5 stars";;;
"7407,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""Good location, very clean!"",5 stars";;;
"7408,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Big Macs not what they once were,3 stars";;;
"7409,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Good food. Good service.,4 stars";;;
"7410,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Always provides best food,5 stars";;;
"7411,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""Close to work, fast and easy ï¿½ï¿½ï¿"",5 stars";;;
"7412,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Cheap food. Make sure you get a straw,4 stars";;;
"7413,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,""Well maintained, corporate owned"",4 stars";;;
"7414,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",11 months ago,Nice service.,4 stars";;;
"7415,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""Burgers too small, but thats almost everywhere"",4 stars";;;
"7416,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Very good food and service,4 stars";;;
"7417,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",10 months ago,Good store,5 stars";;;
"7418,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Unorganized- get it together Mc D's!,1 star";;;
"7419,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Not 24 hours. Closed at 3am?,1 star";;;
"7420,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Food was  cold  rude staff,1 star";;;
"7421,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Decent McDonald's Clean and fast,3 stars";;;
"7422,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Reliable McDonald with drive-in facility.,4 stars";;;
"7423,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,""Good food, fast services"",5 stars";;;
"7424,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Wifey  cravings  .. her favorite  McDonald's,5 stars";;;
"7425,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,They need more workers here,3 stars";;;
"7426,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,24 hours dine in .... That's what I like,3 stars";;;
"7427,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",6 years ago,Fast service.. Okay maintenance..,4 stars";;;
"7428,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,It's not open 24 hours!,1 star";;;
"7429,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Got cold fries one day,3 stars";;;
"7430,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Good and timely service.,4 stars";;;
"7431,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Great ! Something new fresh,4 stars";;;
"7432,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,Exactly what you expect and nothing else.,2 stars";;;
"7433,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,It's a McDonald's. Exactly as you would expect...,3 stars";;;
"7434,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",5 years ago,""No frills, friendly to everyone"",4 stars";;;
"7435,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Good fast service,5 stars";;;
"7436,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",2 years ago,Greta place  good people,5 stars";;;
"7437,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Clean fast and friendly,5 stars";;;
"7438,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",4 years ago,Great customer service.,4 stars";;;
"7439,McDonald's,Fast food restaurant,""550 Lawrence Expy, Sunnyvale, CA 94086, United States"",37.3854949,-121.9954211,""1,562"",3 years ago,Great customer service!,5 stars";;;
